x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
Bf_val17-全市场,2.30,-27.21,-21.70,30.80,4.56,14,14,7.47,0.34,409,0.48,5.55,17.72,0.31,51.25
Bf_val17-中证500,-0.57,-36.76,-19.74,40.16,1.17,14,12,7.84,-0.03,298,0.50,-0.26,22.49,-0.07,50.35
Bf_val17-沪深300,0.51,-22.93,-14.09,18.83,2.58,8,14,6.95,0.11,310,0.45,1.60,13.14,0.07,48.86
Bf_val23-全市场,-1.33,-25.89,-21.58,11.46,0.07,13,10,5.07,-0.24,473,0.32,2.70,7.39,-0.26,50.88
Bf_val23-中证500,-4.74,-35.41,-16.54,10.17,-4.18,14,10,6.88,-0.67,527,0.44,-4.49,3.11,-0.69,48.80
Bf_val23-沪深300,-2.92,-26.88,-16.88,16.14,-1.37,9,9,6.81,-0.40,222,0.44,-2.22,10.03,-0.43,49.44
Bf_val24-全市场,1.61,-20.43,-17.43,15.55,2.82,13,12,5.23,0.33,454,0.33,3.58,11.38,0.31,51.09
Bf_val24-中证500,-1.35,-20.87,-12.22,12.02,-0.78,14,12,6.90,-0.16,605,0.44,-0.69,6.34,-0.20,49.34
Bf_val24-沪深300,0.53,-20.77,-14.11,21.47,3.29,12,12,6.49,0.11,417,0.42,2.47,14.60,0.08,50.61
Bf_val25-全市场,3.12,-16.70,-13.98,17.84,4.47,12,11,5.24,0.61,358,0.34,5.78,11.50,0.60,51.78
Bf_val25-中证500,-1.13,-17.35,-10.84,7.86,-0.74,14,10,6.65,-0.14,466,0.43,-0.73,4.03,-0.17,49.02
Bf_val25-沪深300,3.10,-9.94,-7.78,23.15,4.77,10,11,6.59,0.50,521,0.42,4.01,14.95,0.47,50.29
Bf_val26-全市场,6.24,-13.83,-12.18,24.35,7.73,12,16,5.87,1.06,212,0.38,8.15,19.51,1.06,51.25
Bf_val26-中证500,2.30,-18.69,-13.02,19.42,2.97,14,11,6.89,0.37,352,0.44,2.44,13.04,0.33,50.88
Bf_val26-沪深300,4.69,-13.45,-9.48,22.58,6.22,9,11,6.75,0.71,417,0.43,7.94,13.49,0.70,51.62
Bf_val27-全市场,7.91,-13.45,-11.41,28.38,9.47,12,16,6.24,1.25,246,0.40,10.66,19.96,1.27,51.94
Bf_val27-中证500,2.00,-17.52,-14.52,29.16,3.04,15,11,7.07,0.32,645,0.45,2.54,15.50,0.28,50.13
Bf_val27-沪深300,5.38,-10.66,-6.38,22.28,6.95,14,10,6.77,0.81,386,0.43,8.58,12.95,0.80,52.31
Bf_val34-全市场,3.72,-6.76,-5.99,15.90,4.18,11,10,3.92,0.95,320,0.25,4.18,8.89,0.95,51.52
Bf_val34-中证500,1.72,-12.26,-9.27,12.60,1.81,9,8,5.92,0.32,265,0.38,2.15,7.09,0.29,50.29
Bf_val34-沪深300,4.08,-9.91,-8.23,16.19,5.42,9,10,5.94,0.70,387,0.38,6.30,10.82,0.69,50.61
Bf_val35-全市场,6.73,-9.68,-9.03,24.26,7.26,12,12,5.11,1.30,447,0.33,8.02,13.79,1.32,51.41
Bf_val35-中证500,4.05,-10.55,-6.13,17.81,3.08,14,8,6.46,0.65,856,0.41,3.30,7.62,0.63,51.94
Bf_val35-沪深300,8.21,-7.99,-3.88,21.89,9.25,13,11,6.38,1.27,294,0.41,8.19,17.68,1.29,52.58
Bf_val36-全市场,8.46,-7.23,-5.87,27.10,9.16,12,11,5.47,1.51,241,0.35,9.05,18.80,1.55,51.67
Bf_val36-中证500,5.86,-11.00,-8.53,19.58,5.70,10,14,6.34,0.93,332,0.41,6.03,12.31,0.92,50.08
Bf_val36-沪深300,8.33,-10.76,-8.65,36.27,8.92,12,7,6.22,1.32,361,0.40,7.97,18.77,1.34,53.43
Bf_val37-全市场,9.29,-9.48,-6.36,29.29,10.26,12,12,6.04,1.50,323,0.39,10.57,20.15,1.54,52.84
Bf_val37-中证500,4.93,-12.13,-8.79,21.71,5.32,11,17,6.77,0.75,354,0.43,6.19,12.83,0.73,50.82
Bf_val37-沪深300,8.38,-8.70,-2.94,29.98,8.97,11,9,6.44,1.28,304,0.41,9.66,16.84,1.30,54.44
Bf_val45-全市场,3.07,-9.27,-6.62,16.99,3.07,11,13,4.05,0.77,694,0.26,1.83,10.15,0.76,50.56
Bf_val45-中证500,2.38,-10.64,-6.94,15.08,1.93,13,10,5.70,0.44,511,0.37,2.07,5.49,0.42,51.30
Bf_val45-沪深300,0.23,-12.68,-12.33,10.86,0.52,9,8,5.92,0.07,617,0.38,0.94,5.42,0.04,48.86
Bf_val46-全市场,10.02,-8.04,-5.21,29.40,10.59,12,10,5.75,1.69,384,0.37,10.79,19.43,1.74,52.26
Bf_val46-中证500,6.74,-10.13,-5.52,20.41,6.91,14,11,6.79,1.00,370,0.43,7.53,12.51,0.99,51.49
Bf_val46-沪深300,5.83,-14.15,-11.24,26.18,6.50,12,9,6.53,0.90,613,0.42,5.70,17.45,0.89,52.31
Bf_val47-全市场,9.97,-10.04,-5.23,29.53,10.56,12,14,6.08,1.59,315,0.39,10.99,18.67,1.64,53.11
Bf_val47-中证500,3.35,-14.28,-11.05,22.95,3.67,13,10,7.00,0.51,642,0.45,4.21,11.24,0.48,51.30
Bf_val47-沪深300,6.92,-11.33,-3.59,26.13,7.14,14,12,6.63,1.04,375,0.42,7.02,14.97,1.04,51.36
Bf_val56-全市场,6.88,-7.19,-2.04,24.08,7.32,16,10,4.58,1.48,293,0.29,6.36,15.11,1.50,51.57
Bf_val56-中证500,2.00,-19.35,-12.50,14.28,2.77,12,14,5.98,0.36,308,0.38,4.03,8.47,0.33,50.24
Bf_val56-沪深300,4.21,-12.30,-11.99,24.23,4.62,9,12,6.02,0.72,901,0.39,4.42,11.99,0.70,52.10
Bf_val57-全市场,7.60,-9.42,-5.92,27.70,8.17,12,15,5.75,1.30,348,0.37,8.35,15.80,1.32,52.26
Bf_val57-中证500,3.90,-18.34,-10.97,27.59,4.82,12,14,6.76,0.60,506,0.43,5.60,15.70,0.58,50.03
Bf_val57-沪深300,4.39,-15.34,-14.12,34.79,5.34,11,16,6.55,0.69,816,0.42,3.91,16.67,0.67,52.68
Bf_val67-全市场,6.15,-9.62,-6.03,21.19,6.29,13,12,5.23,1.17,331,0.34,5.91,13.12,1.17,52.42
Bf_val67-中证500,1.35,-18.10,-9.95,24.12,2.29,12,11,6.26,0.25,139,0.40,0.79,14.66,0.22,51.09
Bf_val67-沪深300,5.42,-7.16,-1.99,14.52,5.29,10,10,6.41,0.86,276,0.41,5.60,9.27,0.84,53.01
Sf_val12-全市场,-3.47,-44.26,-26.88,16.01,-1.28,11,15,6.80,-0.49,352,0.44,2.24,12.62,-0.51,49.44
Sf_val12-中证500,-4.87,-49.61,-24.25,25.77,-2.66,14,12,7.49,-0.63,250,0.48,-0.64,14.64,-0.65,47.47
Sf_val12-沪深300,-3.49,-37.33,-19.31,20.32,-2.01,10,11,7.37,-0.45,194,0.47,-1.52,10.70,-0.47,49.07
Sf_val13-全市场,-2.67,-41.93,-27.12,21.26,-0.08,13,12,7.04,-0.35,364,0.45,2.22,13.56,-0.38,50.82
Sf_val13-中证500,-4.32,-45.47,-21.20,27.01,-2.62,14,11,7.81,-0.53,311,0.50,-1.58,12.60,-0.55,48.27
Sf_val13-沪深300,-3.85,-35.30,-20.11,13.59,-2.07,9,13,7.47,-0.49,426,0.48,-3.60,9.72,-0.52,48.22
Sf_val14-全市场,-0.71,-33.36,-23.74,18.94,1.54,11,16,6.80,-0.07,314,0.44,5.31,13.22,-0.10,50.88
Sf_val14-中证500,-2.17,-39.50,-21.31,23.81,-0.63,14,11,7.58,-0.25,234,0.49,0.93,13.23,-0.29,49.60
Sf_val14-沪深300,-1.26,-25.60,-17.03,15.19,0.80,13,9,7.17,-0.14,472,0.46,1.18,10.43,-0.18,49.23
Sf_val15-全市场,0.93,-27.80,-22.21,21.18,3.35,11,16,6.81,0.17,410,0.44,6.82,14.77,0.14,51.78
Sf_val15-中证500,-2.59,-35.90,-17.70,22.92,-1.20,14,11,7.51,-0.31,296,0.48,-1.67,10.63,-0.34,47.74
Sf_val15-沪深300,-0.90,-25.19,-18.84,14.58,1.29,9,13,7.20,-0.09,409,0.46,1.77,9.62,-0.12,48.70
Sf_val16-全市场,2.98,-27.08,-21.31,29.65,5.48,11,16,7.12,0.45,381,0.46,7.64,19.64,0.42,51.20
Sf_val16-中证500,-0.94,-34.05,-17.63,28.00,0.63,14,17,7.66,-0.09,254,0.49,-0.18,15.62,-0.12,49.60
Sf_val16-沪深300,0.49,-22.21,-14.14,20.33,2.39,10,14,6.93,0.11,339,0.44,0.82,14.64,0.07,49.23
Sf_val17-全市场,3.94,-26.11,-20.51,30.29,6.17,10,16,7.45,0.56,379,0.48,8.09,19.16,0.53,52.58
Sf_val17-中证500,-0.10,-32.18,-17.14,35.31,1.70,14,10,7.74,0.03,254,0.50,-0.78,16.29,-0.01,50.29
Sf_val17-沪深300,1.17,-19.39,-12.43,19.00,2.97,10,11,7.03,0.20,394,0.45,3.47,12.03,0.17,49.34
Sf_val23-全市场,1.06,-23.89,-20.80,13.28,2.32,12,16,4.86,0.24,182,0.31,3.74,10.08,0.22,50.72
Sf_val23-中证500,-2.97,-27.88,-13.24,10.41,-2.10,10,10,6.51,-0.43,243,0.42,-2.17,5.51,-0.46,49.65
Sf_val23-沪深300,-2.07,-21.74,-14.73,10.64,-0.60,10,10,6.60,-0.28,696,0.42,0.03,5.89,-0.31,49.23
Sf_val24-全市场,4.86,-16.40,-14.23,22.15,6.20,16,16,5.09,0.96,268,0.33,8.11,13.22,0.95,53.11
Sf_val24-中证500,0.48,-16.00,-10.43,16.25,1.09,14,12,6.56,0.11,382,0.42,0.58,8.46,0.07,49.71
Sf_val24-沪深300,0.90,-13.41,-12.42,25.48,3.28,8,13,6.48,0.17,568,0.42,1.99,16.06,0.14,49.44
Sf_val25-全市场,5.59,-13.07,-11.26,24.38,6.59,12,12,5.11,1.09,278,0.33,7.37,13.36,1.09,52.05
Sf_val25-中证500,1.57,-11.84,-8.57,14.92,2.24,14,11,6.43,0.27,370,0.41,1.78,8.63,0.24,50.08
Sf_val25-沪深300,4.59,-10.78,-7.77,25.90,5.85,10,10,6.73,0.70,463,0.43,4.76,15.81,0.68,51.67
Sf_val26-全市场,9.05,-10.84,-9.73,28.75,10.26,13,16,5.89,1.50,329,0.38,10.98,22.13,1.54,52.95
Sf_val26-中证500,4.76,-15.74,-9.62,21.68,5.56,14,10,6.78,0.72,300,0.43,5.25,15.06,0.70,51.83
Sf_val26-沪深300,6.83,-11.45,-9.95,22.95,8.65,14,8,6.80,1.01,388,0.44,9.20,18.67,1.00,52.68
Sf_val27-全市场,10.53,-11.65,-10.25,31.46,11.78,15,16,6.11,1.67,340,0.39,12.89,22.34,1.72,53.64
Sf_val27-中证500,5.46,-16.11,-10.88,33.28,6.40,13,10,7.06,0.79,358,0.45,6.86,19.07,0.77,51.57
Sf_val27-沪深300,6.03,-9.69,-6.78,26.57,7.59,10,8,6.88,0.89,309,0.44,7.96,15.89,0.88,52.84
Sf_val34-全市场,4.24,-5.21,-3.42,19.27,4.52,10,10,3.72,1.13,448,0.24,4.14,10.79,1.14,50.98
Sf_val34-中证500,2.95,-9.80,-6.16,13.88,3.03,10,10,5.71,0.54,490,0.37,3.05,8.82,0.52,50.66
Sf_val34-沪深300,2.44,-7.72,-4.90,11.91,3.53,10,10,5.85,0.44,448,0.37,3.30,8.10,0.42,50.93
Sf_val35-全市场,9.45,-7.33,-4.84,27.78,9.69,11,12,5.05,1.82,345,0.32,9.74,17.94,1.87,54.12
Sf_val35-中证500,6.03,-9.54,-7.85,21.01,6.54,13,12,6.54,0.93,448,0.42,5.36,16.24,0.92,52.37
Sf_val35-沪深300,9.18,-7.18,-4.87,28.87,9.49,11,8,6.48,1.39,287,0.41,7.44,22.14,1.42,53.80
Sf_val36-全市场,11.15,-5.52,-3.06,29.33,11.75,12,15,5.30,2.02,219,0.34,11.82,20.18,2.10,53.75
Sf_val36-中证500,6.94,-10.37,-8.09,21.87,7.69,13,10,6.21,1.11,172,0.40,8.48,15.42,1.12,51.83
Sf_val36-沪深300,10.08,-8.60,-4.15,29.34,11.02,10,10,6.41,1.53,323,0.41,10.90,19.92,1.57,54.49
Sf_val37-全市场,11.88,-7.46,-2.39,31.21,12.48,16,12,5.90,1.93,214,0.38,13.00,21.90,2.01,54.65
Sf_val37-中证500,7.65,-10.83,-7.79,26.67,8.36,12,9,6.76,1.13,345,0.43,9.30,14.72,1.13,52.63
Sf_val37-沪深300,10.35,-9.57,-2.94,29.71,11.17,13,8,6.57,1.53,261,0.42,10.98,19.99,1.58,53.75
Sf_val45-全市场,4.84,-8.94,-6.75,19.06,4.66,11,9,3.77,1.27,608,0.24,3.61,12.51,1.28,52.05
Sf_val45-中证500,2.38,-9.18,-7.57,13.32,2.16,11,9,5.52,0.45,745,0.35,2.14,7.32,0.43,51.62
Sf_val45-沪深300,1.87,-10.85,-7.38,12.08,1.85,10,9,5.81,0.35,963,0.37,1.68,7.77,0.32,51.14
Sf_val46-全市场,12.12,-9.96,-4.49,31.82,12.53,12,9,5.61,2.07,373,0.36,13.04,21.46,2.16,54.07
Sf_val46-中证500,6.86,-17.20,-10.89,26.93,7.21,10,13,6.67,1.03,369,0.43,6.82,18.82,1.03,52.53
Sf_val46-沪深300,8.29,-9.37,-6.62,31.44,8.23,10,10,6.39,1.28,410,0.41,7.68,18.13,1.30,52.53
Sf_val47-全市场,11.55,-9.10,-1.70,29.02,11.99,21,11,5.82,1.91,185,0.37,12.37,20.17,1.99,54.01
Sf_val47-中证500,5.95,-12.03,-7.69,28.92,6.29,12,14,6.98,0.86,376,0.45,6.13,15.19,0.85,51.14
Sf_val47-沪深300,8.25,-10.17,-6.51,30.45,9.08,16,10,6.57,1.24,388,0.42,8.73,18.76,1.26,52.53
Sf_val56-全市场,6.95,-6.17,-4.48,23.76,7.25,13,14,4.28,1.59,347,0.27,6.77,14.75,1.62,52.37
Sf_val56-中证500,4.37,-14.97,-9.26,15.91,4.75,11,9,5.88,0.76,331,0.38,4.98,12.29,0.74,50.77
Sf_val56-沪深300,2.67,-11.55,-8.14,28.28,3.24,12,7,5.89,0.48,920,0.38,2.38,14.04,0.45,51.78
Sf_val57-全市场,9.39,-8.65,-6.27,28.81,9.83,12,15,5.54,1.65,338,0.35,9.68,17.48,1.70,53.06
Sf_val57-中证500,3.54,-17.22,-11.59,29.83,4.58,12,9,6.68,0.55,513,0.43,5.68,13.82,0.53,51.04
Sf_val57-沪深300,6.37,-9.33,-9.29,34.08,7.14,9,11,6.62,0.97,356,0.42,6.42,17.19,0.96,52.05
Sf_val67-全市场,6.42,-9.83,-4.53,21.27,6.58,10,16,5.10,1.25,338,0.33,6.33,11.56,1.26,53.00
Sf_val67-中证500,3.25,-11.53,-6.39,20.14,3.39,12,12,6.40,0.53,396,0.41,2.45,11.42,0.51,52.31
Sf_val67-沪深300,3.92,-12.23,-4.84,15.21,4.27,12,9,6.59,0.62,237,0.42,3.61,8.72,0.60,52.42
