x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
大买卖差1-中证500,-3.34,-46.24,-29.64,28.24,-4.19,11,9,10.81,-0.26,41,0.69,-3.42,10.64,-0.31,52.15
大买卖差1-沪深300,2.36,-45.56,-37.52,30.54,0.83,13,12,13.57,0.24,331,0.87,0.10,20.63,0.17,51.30
大买卖和1-全市场,-1.61,-33.37,-22.97,34.33,-0.69,17,14,12.31,-0.07,44,0.79,-2.44,20.64,-0.13,46.09
大买卖和1-中证500,5.29,-34.51,-29.24,29.14,6.78,11,9,9.73,0.58,280,0.62,9.54,21.77,0.54,51.73
大买卖和1-沪深300,11.96,-38.06,-30.79,46.04,14.75,14,12,11.83,1.01,166,0.76,18.98,35.48,1.01,51.20
大买2-全市场,-8.62,-57.98,-36.95,26.55,-8.33,11,12,10.71,-0.79,91,0.69,-5.69,6.00,-0.81,43.97
大买2-中证500,2.91,-20.12,-18.03,30.95,2.88,13,9,8.94,0.37,530,0.57,1.19,20.40,0.33,52.58
大买2-沪深300,13.16,-23.51,-20.58,55.23,13.95,10,11,12.92,1.02,575,0.83,11.10,36.98,1.02,51.73
大卖2-全市场,-5.06,-52.38,-34.70,37.40,-2.98,16,14,10.99,-0.42,1,0.70,-3.66,19.39,-0.46,45.08
大卖2-中证500,7.99,-23.96,-21.78,31.84,9.69,12,10,8.82,0.92,330,0.56,11.78,22.32,0.91,51.04
大卖2-沪深300,12.01,-29.58,-27.43,43.56,14.13,10,10,12.96,0.94,174,0.83,17.11,31.07,0.93,50.98
大买卖差2-全市场,-0.94,-28.16,-16.45,19.56,-1.79,10,10,6.97,-0.10,70,0.45,-2.79,9.78,-0.14,50.40
大买卖差2-中证500,-3.17,-42.39,-25.83,24.72,-4.37,9,12,9.29,-0.30,46,0.59,-4.98,10.41,-0.34,50.72
大买卖差2-沪深300,0.96,-42.26,-33.41,29.44,-0.17,10,11,12.44,0.14,333,0.80,-1.84,18.76,0.08,50.98
大买卖和2-全市场,-8.56,-59.84,-39.31,42.12,-6.85,14,13,12.59,-0.65,1,0.81,-4.96,13.95,-0.68,44.23
大买卖和2-中证500,5.95,-23.99,-19.76,38.06,7.11,10,7,9.08,0.68,373,0.58,7.80,24.43,0.66,51.30
大买卖和2-沪深300,13.14,-26.66,-23.68,56.36,15.01,11,11,13.42,0.99,474,0.86,14.05,39.01,0.98,50.93
买单-全市场,-9.24,-68.31,-37.65,26.49,-10.91,10,15,9.49,-0.97,34,0.61,-11.85,12.46,-0.97,47.69
买单-中证500,-3.10,-51.13,-38.27,21.98,-4.05,14,12,11.62,-0.21,30,0.74,-2.73,13.75,-0.27,50.66
买单-沪深300,3.30,-45.81,-38.50,31.98,2.44,10,12,14.49,0.30,334,0.93,2.21,23.06,0.23,51.62
卖单-全市场,9.01,-25.37,-21.90,57.42,13.97,15,10,9.48,0.96,168,0.61,12.52,40.06,0.95,52.21
卖单-中证500,2.23,-28.11,-19.21,58.68,6.54,12,14,11.64,0.25,390,0.75,2.66,42.06,0.19,49.12
卖单-沪深300,-5.49,-48.05,-25.51,55.34,-1.96,12,12,14.52,-0.32,364,0.93,-3.90,17.39,-0.38,47.42
买卖单差-全市场,-9.17,-68.31,-37.65,26.52,-10.89,10,15,9.48,-0.97,34,0.61,-11.85,12.46,-0.97,47.74
买卖单差-中证500,-3.10,-51.13,-38.27,21.98,-4.05,14,12,11.62,-0.21,30,0.74,-2.73,13.75,-0.27,50.66
买卖单差-沪深300,3.30,-45.81,-38.50,31.98,2.44,10,12,14.49,0.30,334,0.93,2.21,23.06,0.23,51.62
买卖单和-全市场,-2.56,-26.55,-18.16,9.03,-2.58,10,14,4.70,-0.53,2,0.30,-0.97,4.04,-0.54,48.91
买卖单和-中证500,-0.18,-17.95,-13.18,9.36,-0.89,10,11,5.71,-0.00,130,0.37,-1.04,5.81,-0.03,51.83
买卖单和-沪深300,-1.07,-30.59,-20.78,25.25,-1.01,9,9,9.56,-0.06,230,0.61,-1.07,8.51,-0.11,47.55
